tinkuq masi,"temporary opponent (game, sport)"
tinkurachina siwi,coordinate
tinkurasqa siq'i,coordinates
tinkurka,intersection
tinkurpachisqa,adapted
tinkurpachiy,adaptation
tinkurpachiy,to adapt
tinkuy,annual ceremonial fight held at Macha
tinkuy,to meet
tinkuykachachiy,to combine
Tinkuypacha chayamun!,What a coincidence!
tinkuy pura,limit
tinkuypura. ankuypurasqa,limit
tink'u,curve
tinqay,to sting
tinri,dwarf
tinriy,moral
tinta,moth
tintaya,caterpillar
tinti,grasshopper
tinti kaballu,dragon fly
tintin,granadilla
tintinqu,drum sound
tintiy,to freeze
tintus,leather band to fix the ploughshare
tinya,drum
tiñi,thief
tiñiqi,cylinder
tiñiqiñiraq,cylindrical
tiñisqa,colored
tiñiy,to color
tipa,stiff
tipa,kind of tree whose bark secretes a brown-reddish resin after being wounded
tipay,to gossip
tipi,shucking of corn
tipi,fibre
tipil,small conical corn stack
tipina,implement to shuck corn
tipiq,instrument to prepare tissue similar to a rod
tipiy,harvest
tipiy,to suspend
tipiy,to harvest
tiplli,very thin thread
tipqay,to pare
tipsiy,to pinch
tipuk,pulse
tipullay,to jostle
Tiqi,Pleiades (constellation)
tiqllaqrusqa,satisfied
tiqllarayay,to be satiated
tiqllay,to satiate
tiqllay,to bore (to be boring)
tiqmuy,to burrow (pig)
tiqni,hip
tiqni tullu,ilium
tiqpukyay,to beat (heart)
tiqpuy,breath
tiqpuy,to beat (heart)
tiqsiq,founder
tiqsiy,to found
tiqti,dirty (liquid)
tiqti,drink (made of fermented corn)
tiquy,to fix
tirala,thin
tiray,to hurry
tiray,to pull
tiri,yellow
tiri,plant used to dye green or yellow
tirultintinqu,dancer's box
tisaqrusqa,frozen
tisay,to wear out (net)
tisay,to lead ox and plough
tisay,to congeal
tisi,small stick that holds the kite
tisi,bars
tisi,"small, unspinnable lumps of wool"
tisis,tuberculosis
tisi unquy,tuberculosis
tisña,species of grass
tispi,pinch
tispiy,sting
tispiy,to pinch
tisqu,island
tisri,axis
tisti,matureness
tisti,cock
tis-tis,kind of bird
tita,thick
titala, titali
titi,lead-colored
titi,lead
titi,lead
titi ,black-spotted barbet
titichaq,soldering iron
titichaska,mineral
titichay,to lead (add lead)
titinchiy,to tin
Titiqaqa,Titicaca
titiqaqa,leopard
titiy,to solder
titu,acrobatics
Titu Kusi Wallpa,the third Inka ruler of Willkapampa (1561-1566)
tituyasqa,gymnastics
tiwla,small mosquito
tiwli,weak
tiwli,bowstring
tiwlli,string
tiwti,thin and fine thread
tiya,aunt
tiya,aunt
tiyachiy,to set
tiyakuna,seat
tiyakuy,to reside
tiyakuy,to sit down
tiyakuynin,position
tiyallay,to cohabit
tiyamuy,to go and sit down
tiyana,seat
tiyanan,base
tiyanapi tiyay,take a seat
tiyanchu illanchu,is there or not?
tiyaniy,site
tiyan-tiyan,cricket
tiyan-tiyan,cicada
tiyapay,to guard
tiyapayay,to remain
tiyapuy,to have
tiyapuynin,properties
tiyapuyniyuq,wealthy
tiyaq,existant
tiyaq,there is
tiyaq,habitable place
tiyaq,"living together stage of marriage, when a couple lives in the man's natal home before a formal wedding takes place"
tiyaq,object
tiyaq,inhabitant
tiyaq chanikunata paqtachiq,situational balance
tiyaqlla,constant
tiyaqmasi,unmarried partners living together
tiyaq yupay,whole number
tiyaramuy,to sit down
tiyarina,seat
tiyarisqa,landed
tiyarisqa wiñarisqa,source
tiyariy,to settle down
tiyariy,to sit down
tiyasqa,set
tiyasqata rikuchiq,Saldenbilanz
tiyatina,kind of medicinal plant of the Ecuadorian jungle
tiyatina p'anqa,kind of medicinal plant of the Ecuadorian jungle
Tiyawanaku,ancient civilization near Lake Titicaca
tiyaway,to belong to me
tiyay,position
tiyay,to sit
tiyay,"to be (locally, there is etc.)"
tiyay,to establish
tiyay (+ ...-na),to have to
tiyaykuchiy,to site
tiyaykuy,sedimentation
tiyaykuy,to sit down
tiyaynin,position
tiyayukuy!,sit down!
tiyu,uncle
tiyu chakra,sandy field
Tiyu Q'iwiy,"Uncle Twisted Nose, ambiguously good and evil spirit who helps miners in Madre de Dios to find gold (the Madre de Dios version of the Anchanchu)"
tiyusmanti,kind of tuber plant
tiyuwinkullu,black-fronted nunbird
trabahus,difficult
tragay,to devour
tragu,liquor
traktur,tractor
tramiti,activity
trankay,to bolt
trantachiy,to annoy
tratanakuy,to inveigh each other
tratay,insult
tratu,covenant
tratuchay,to make a covenant
trawahaq,worker
trawahay,to work
trawahu,hard
trawahu,"work; work (for wages); job; wage labor; a category of work foreign to Andean peasant culture, referring to wage labor in cities, office work, teaching, etc."
trilla,thresh
trisiklu,"a three-wheeled, pedal-powered vehicle used to transport cargo and people in southern Peru"
triw,wheat
triw hak'u,wheat flour
triw trilla,wheat thresh
truki,barter exchange
trukiy,to barter
trupa,herd
truynu ayawaska,kind of medicinal plant of the jungle
tubi abiyu,kind of medicinal plant of the Ecuadorian jungle
tudulsantu,all saints
tuhu,chair
tuhu,mole
tuhu,wild rabbit
tuhuri,half-grinded corn
tukachina,radio
tukam q'ispi,the loose dress is transparent
tukapu,"embroidery; geometric figures in tissue, marked within squares which can be either isolated or lined up in horizontal or vertical belts"
tukapu,dress of the Inka
tukay,inheritance
tukay,to play an instrument
tukayu,pauraque
tukchi,ridiculous person with bristly hairs like a pig
tuki,nice
tuki,vice
tukinaya,puzzle
tuki-tuki,wattled jacana
tukiy,support
tukiy,indulge in a vice
tukiy,to support branches of a tree using pales or sticks
tukiy,to falter
tukiyay,to become beatiful
tukllu,mushroom
tukmu,peak
tukri,official
tukri qillqa,official document
tukri simi,official language
tukri tukuy,to institutionalize
tuktiku,estimate
tuktispa qhichuy,to undo
tuktiy,to calculate
tuktu,flower
tuktu,"white, fatty feathers of birds"
tuktu pallay pacha,time of collecting the corn flowers (March - April)
tuktuy,to squat
tuktuy,to flower
tuku,pale black
tuku,stem
tuku,owl
tuku,kind of eatable worm living in decaying stems of palm trees
tukuchasqa,ended
tukuchay,to make finish
tukuchaynin,conclusion
tukuchay yuyay,conclusion
tukuchisqa,ended
tukuchisun,let's end
tukuchiy,to change
tukukuna hullcha,loom bar
tukukuq,final
tukukuy,end
tukukuy,to become
tukukuy,to fall
tukukuy,to conclude
tukukuynin,extreme
tukukuyniyuq,final
tukukuypi,at the end of
tukuna,conversion
tukunari,kind of fish
tukunariy,peackock bass
tukunchay,conclusion
tukupay,to end
tukup ñawin,owl eyes (diamond twill-based design of small concentric diamonds used on belts)
tukupuy,to change
tukupuy,to end
tukuq,variable
tukuq,final
tukuq kawsay,temporal life
tukuraya,generalities
tukuri,last
tukuri,end
tukurina,end
tukuriq,what ends
tukuriq tantachisqa,finite set
tukuriy,to end
tukuru,glue
tukusan,terminal area of textile
tukusqa,ended
tukusqa,effect
tukusqa yupay,mixed number
tuku-tuku,lampyris
tuku-tuku,kind of mole
tukutuy,aim
tukuy,all
tukuy,complete
tukuy,all
tukuy,to happen
tukuy,to be able to
tukuy,to complete
tukuy,to consume
tukuy allpa pacha llaqtakunapaq,international
tukuy aycha,body
tukuycha,settlement
tukuychaq,final
tukuychay,to conclude
tukuychaynin,final
tukuy gustuwan,with pleasure
tukuy hampiq,having the fully developed or complete healing power
tukuy ima,anything
tukuy ima(ta) charisqatapas,everything he (she) had
tukuy imaymana,all kinds of
tukuy kaq,all
tukuy kaqchika,all the rest
tukuy kawsaypi,always
tukuy kay allpa pachapi kawsaq uywakunap yurakunap chinkarikuynin,loss of biodervisity
tukuykunapaq,collective
tukuykunapaq chiqaykuna,collective rights
tukuykuq,squanderer
tukuy laya,all kinds of
tukuy llamk'ayniyuq,having the fully developed power of the body
tukuyllikuna,generalities
tukuy mama llaqtapi,national
tukuymanta,all together
tukuymari,majority
tukuy munayniyuq,having the fully developed power of the heart
tukuy munayniyuq,complete realization of personal power
tukuynin,all
tukuynin,purpose
tukuynin kaq,total
tukuyninpi,extreme
tukuynintin,all
tukuyñiqpi,everywhere inside
tukuy pacha,continuous
tukuy pachapi,always
tukuypaq,thing of everyone
tukuypaq suti,common name
tukuy paqta,equivalent
tukuy p'unchaw,the whole day
tukuy p'unchaw tiyaq,daily
tukuyrikuq,spy
tukuy sunquwan,attentively
tukuyta,totally
tukuyta hukllayachiq,globalization
tukuyta ruraq,almighty
tukuyta yachaq,all-knowing
tukuyta yalli allin,best
tukuyta yalli hatun,superior
tukuyta yalli hatun,biggest
tukuyta yalli uray,inferior
tukuy usayta chariq,omnipotent
tukuy yachayniyuq,having the fully developed power of the mind
tukuyyasqa yupay,integer
tukuy yupaychi,real number
tula,hill
tulday,to cloud
tuliransiya,tolerance
tuliy,to roll
tulpu,kind of meal prepared with cornmeal diluted in water
tulu,bag
tulu kancha,fish-pond
tulumpi,earrings
tulun,thunder
tuluniy,to thunder
tulupi churay,to pocket
tullay,grind stone
tullik,rufus-capped antthrush
tullikuna,safety pin
tulliy,to roll
tullma,"ornament of wool on the braids; woman's woven braid ornament; narrow, woven braid-tie worn by women"
tullmay,to splint
tullpa,cooking spot in the kitchen
tullpay,to place the kitchen utensils above the stove
tullpu,ink
tullpuchakuy,to dye and redye many times
tullpukuna,colours
tullpukunamanta yachaykuna,chromatics
tullpuna,ink
tullpuna llimpikuna,dye for cloth
tullpupayay,to dye and redye many times
tullpurayay,to keep dying (colouring)
tullpusqa,dyed
tullpuy,to color
tullpuy kamayuq,dyer
tullqa,son-in-law
tullu,lean
tullu,bone
tullu allpa,unfertile land
tullu illaq,invertebrate
tullulu,bony
tullu machu,emaciated old man
tullu malkachu,type of potato
tullu mana kuyuri unquy,polio
Tullumayu,river (and street) in the city of Qosqo
tullu muqukuna nanay,arthritis
tullu p'aki,fracture
tullu qara,periosteum
tullu siki,thin like a nail
tulluskiri,skinny
tullu unquy,rickets
tulluyachiy,to make someone lose weight
tulluyasqa,emaciated
tulluyay,emaciation
tulluyay,to lose weight
tulluyaykuy,lose enormously
tulluyuq,with bones
tuma,place for taking water
tumaqaya,foreigner
tumarinqa,"tumaringa (Andean plant used to heal outflow or ""white flower"")"
tumasupa,toothless
tumati,tomato (plant and fruit)
tumay,to turn
tumay,to drink
tumaypirqa,wall
tumi,knife
tumichika,the three stones of a fireplace
tuminiku,humming bird
Tumipampa,city in Ecuador
tumiy,to cut with a knife
Tumna,"place in the province of Huarochiri (Department of Lima, Peru); (Span.) Tumna"
tumpa,little
tumpa,something used up
tumpachikuy,to have oneself accused unjustifiedly
tumpakuy,to impute
tumpalla,false
tumpalla,apparently
tumpalla,just something
tumpamanta tumpa,gradually
tumpanakuy,mutual accusation
tumpas,gossip (talkative)
tumpasqa,blamed
tumpa-tumpa,"tumpatumpa (flower of the puna with variaous colors, its small flower is similar to sunflower)"
tumpay,blame
tumpay,to accuse
tumpi,weaving sword
tumpita,a little
tumpiy,to knock in
tumpush,kind of bumble bee
tumshu,brain
tuna,prickly pear
tuna,ladera
tunachay,to destroy
tunal,opuntia
Tunari,maintain range in Cochabamba Department (Bolivia)
tunaw,pestle
tunay,grinder
tunay,to make merry
tunchi,soul in pain whistling melancholically
tuni,pale
tunilara,ton (traditional measure)
tunki,poor
tunki,cock of the rocks
tunkiq rimay,dubitative sentence
tunkiq yuyay,dubitative sentence
tunkiy,doubt
tunkiy,to doubt
tunkuchiy,to earth up (maize plant)
tunkuri,esophagus
tunkuy,to sit
tunqa,cloth for collecting and carrying potatoes at harvest
tunquchu,esophagus
tunqur,throat
Tunqurawa (Tunqur Rawra),volcano in Ecuador (and province of the same name)
tunquri,windpipe
tunqur k'ikllu,glottis
tunqur muqu,larynx
tunquru,larynx
tunqur unquy,laryngitis
tunqush,yellow
tunqushyay,to turn yellow
tunqhu,badly done
tunrururu,thunder
tunsu,pith
tunsu,lumbal fluid
tunta,white dried potato
tunti,weathered by the sun
tuntichiy,to expose to the sun a long time until it is unusable
tuntisku,giant cowbird
tuntisqa,useless by weathering in the sun
tuntiy,to be in the sun a long time
tunu,paralyzed
tunu,pillar
tunu,song
tunuyachiy,to paralyze
tunuyapuy,to become hard
tunuyay,to become numb
tunyu,sterile
tupa,something noble
tupa,"kind of tree with soft and light fibres, its wood is used for rafts, its soft flowers are used for mattresses and pillows"
tupa,sputum
tupa,shed stick
tupachiy,to make meet
tupa kay,nobility
tupa kuka,coca of fine leaves
tupakuy,to clash
tupana,meeting
tupanachiy,to compare
tupanakuq p'acha,worn dress
Tupananchikkama!,See you!
Tupanchikkama!,See you!
tupapakuy,to wrangle
tupa p'acha,elegant men's dress
tupaq,decorated
tupaq,"challenge; as a title ""one who challenges"""
Tupaq Amaru,"the last Inka ruler of Willkapampa (1566-1572), fought against the conquistadores, captured and executed in Qosqo in 1572"
Tupaq Amaru,"José Gabriel Kunturkanki (born in 1743), organized an uprising against the Spaniards in 1780, at whose hands he was killed in Qosqo in 1781"
tupa quchur,"golden plate with enclosed precious stones to put the maskapaycha in, which all together formed the Inka crown"
Tupaq Yupanki, Tupaq Inka Yupanki
tupari,meeting
tuparisun,we're going to meet again
tupariy,to meet up with people
tupasqa,shocked
tupa-tupalla p'achallikuy,to put on elegant clothes (man)
tupa unku,elegant shirt
tupay,fight
tupay,to meet
tupayay,to regulate
tupi,kind of fish sausage
Tupiqucha,a lake in the Department of Lima (Peru)
tupra,edge
tupsa,beak
tupsay,to peck
tupsu,beak
tupsuy,to peck
tupu,leather bag used for honey
tupu,measuring tape
tupu,dimension
tupu,fastening pin for women's clothing
tupu,"measure; cereal measure (55.5 litres); area measure (6460 square metres); weight measure; length measure (mile); a unit of land measurement, technically equivalent to about 37 by 73 meters (44 by 88 Spanish varas) or 2705 m2; a unit of land that allows for the production of a determinate quantity of products; by the latter definition, the measure can vary from 0. 1 to 1.0 hectare, leading to conversion errors."
tupu kamaychi,system of measures
tupuku,measurement
tupukuq,measurable
tupullay,adequate
tupulli,measurer
tupullikuy,to put on clothes with a fastening pin
tupullina,sheet used as nightdress
tupuna,medida
tupuna chumpiku,measuring tape
tupunapaq,measuring
tupunnaq,infinite
tupun tinkuchina,parameter
tupuña,frame
tupupa,fashion
tupuq,measurer
tupusqa,measurement
tupu-tupu,goldenberry
tupu-tupu,red-stemmed filaree
tupuy,evaluation
tupuy,measure
tupuy,to measure
tupuy akna,measurement
tupuy khillay,measuring instrument
tupuypaq,measurable
tupuyuq,finite
tuq,[toad's voice]
tuqa,tumor
tuqi,sweat
tuqi,general manager
tuqiy,to sweat
tuqlu,tool used for the roof
tuqlla,lasso
tuqllakuq wamra,"boy, 9 to 12 years old (meaning in Inka times); boys who hunted little birds, was educated in working, grazed animals, carried firewood and straw, spun, carried out his parents' and authorities' orders"
tuqlla k'aspi,"kind of tree of the jungle (main use: hunting, medicinal)"
tuqllarana chimpan,parallel
tuqllay,to lasso
tuqniy,to demolish
tuqnu,stick
tuqra,bicarbonate
tuqru,snot
tuqsay,to cough repeatedly
tuqshu,brain
tuqti,walnut
tuqtu,toaster
Tuqtu,"Toaster, Pistil or Basket (Andean constellation)"
tuqtu,"toqto (disease of the potato causing hollow space in the tuber, sometimes filled with a soft substance like fowling starch. Generally this happens when the tuber is very big. By knocking the tuber, the sound ""tuq, tuq!"" can be heard)"
tuqtu,broody hen
tuqtun,marrow
tuqtuqyay,ta cackle
tuqtuy,ta cackle
tuqtuyay,to become broody (hen)
tuqu,spirit of dead
tuqucha,shed rod (bamboo preferred)
tuquchu,thick cane
tuquri,kind of pudding made out of maize and sugar
tuquru,bamboo
tuquru,cylinder
tuqu-tuqu,kind of toad
tura,bud
turachiy,to balance
tura kay,balance
turaq,balance
turaqchana,scales
turay,balance
turay,to balance
turi,a woman's brother
turiku,little brother
turikuy,to resist physically
turiqa?,and your brother? (spoken to a woman)
turista,tourist
Turitu,"Little Bull or Rhinoceros Beetle (name of a star, provenience: Misminay)"
turkay,interchange
turkay,to barter
turmanya,rainbow
turmi,dust
turqasqa,"ritual cure that transfers an illness from a human body into the body of a small animal, such as a guinea pig, cat, or dog. The animal is rubbed or tied onto the ill person and then disposed (""the exchanging,"" from Aym. turqaña, ""to exchange"")"
